label,keyword,text
0,refugee,"the people of western sahara are some of the most vulnerable in the world to climate change . increasingly common extreme weather events amplify the hardship posed by already inhospitable conditions . last year , severe floods devastated the adobe structures of the refugee camps , destroying homes and displacing some 25 000 people . meanwhile , morocco is fast positioning itself as a global green energy pioneer . this is an important and admirable goal , but the fact that morocco is actively granting new oil exploration contracts for foreign corporations to illegally drill on- and off-shore in western sahara throws its true intentions into question ."
0,women,they wanted their husbands told what they want with some even complaining that there was a bias on airing the men 's views while the women 's are neglected .
0,refugee,"under a european union-turkey deal reached in march , migrants and refugees arriving on greek islands from turkey face deportation back to turkey . however , the deal does n't extend to those crossing the two countries ' land border ."
0,refugee,"my sister kathleen was a social worker and later became a benedictine nun . my brother john was a christian brother . my sister eileen spoke five languages . she started out as a teacher . during and after world war ii , she worked with refugees with catholic relief services in europe and south america . she was an editor for the catholic worker newspaper . she wrote the statement on conscientious objection that was adopted by the u.n . she was a founder of pax christi . she crossed the bridge in selma with martin luther king and picketed with caesar chavez ."
0,immigrant,"the utter stupidity and dysfunctionality of hong kong 's immigration policy have been highlighted yet again with the government 's belated revelation that last year 57,305 mainland immigrants , or 157 per day , arrived here for settlement , in other ..."
0,hopeless,"with the employers cutting positions , the state 's 2.25 million jobless workers are still hopeless about job prospects with california 's labor market showing feeble chances of improvement ."
0,immigrant,"the muslim community associated with myanmar or former burma , known as rohingya muslims are not indigenous to myanmar . they are a relatively recent migrant community of myanmar . most of these muslims are illicit immigrants who migrated from muslim neighborhood regions of bengal india during the british colonial period and later from east pakistan or the present bangladesh . the myanmar government s of the past and present do not consider rohingya muslims as legitimate citizens of myanmar . the people of myanmar consider the rohingya people as illegal immigrants . myanmar 's muslims account for an estimated 04% of the total myanmar population of about 60 million . in 2012 , there were about 800,000 rohingya muslims living in rohang , the western state of myanmar known officially as rakhine or arakan ."
0,hopeless,"why should this even be an issue ? i thought our concern should rather be , whether we are getting value for money which , of course , was conspicuously lacking in the previous government . okay , let 's even assume without admitting that their argument against nana addo 's appointments is without blemish , i ask , did ghanaians go to the polls last december to vote for a certain ' lean something something ' ? was that why ghanaians voted against john mahama ? i thought we ghanaians voted against hardship , hopelessness , legendary corruption and arrogance of power , which were the hallmarks of the erstwhile mahama government ."
0,vulnerable,"""the success on gender equality and gender mainstreaming at cop20 paved its way to cop21 in the landmark paris agreement ( pa ) . in decision 1/cp.21 of the pa , parties recognise that : """" climate change is a common concern of humankind , parties should -- when taking action to address climate change -- respect , promote , and consider their respective obligations on human rights , the right to health , the rights of indigenous peoples , local communities , migrants , children , persons with disabilities , and people in vulnerable situations and the right to development , as well as gender equality , empowerment of women , and intergenerational equity . """""""
0,poor-families,"seremban : an umbrella body for five non-governmental organisations is appealing to the government to release approved funds to allow some 6,500 preschoolers from poor families to continue with their education ."
0,immigrant,north west parts of the country hold some of the largest refugee and immigrant populations anywhere .
0,refugee,"while acting as an opposition party up until entering the government in december , the fpo drummed up populist support by focusing much of its ire on refugees , migrants and muslims at large , said sabine schatz , a spokesperson for the centre-left social democratic party of austria ( spo ) ."
0,in-need,"tropical cyclone pam , a category 5 cyclone which struck vanuatu last march 2015 was the worst natural disaster in the history of the pacific archipelago nation , causing serious damage to infrastructure and leaving many communities in need of humanitarian assistance . now that the emergency has passed , attention has turned to preparing for and surviving disasters ."
0,vulnerable,"tyrone jones , 29 ( pictured ) preyed upon vulnerable addicts like ' a cuckoo who comes along and lays drugs in your nest , ' in surrey"
0,poor-families,i hope the poor families and people who now have to bring there toyota 's in for recall !
0,migrant,""""""" stop feeding our women ( migrant workers ) to the dogs , """" said ejercito in his manifestation of support for the resolution ."""
0,poor-families,"the thugs target poor families with a money-lending racket , take control of their welfare benefits , and have left some parents so broke that their children were taken into care ."
0,immigrant,do you believe it ? the obama administration agreed to take thousands of illegal immigrants from australia . why ? i will study this dumb deal !
0,disabled,"during his visit , the coas was given a detailed briefing on the pilot project of state-of-the-art visual rehabilitation center for visually-disabled soldiers , which includes a computer lab , braille , and vocational and recreational facilities ."
0,homeless,"the girlfriend of a naked man who chewed off a large part of a homeless man 's face in miami , florida has said she believed he was either drugged or under the influence of voodoo curse when he carried out the gruesome attack ."
0,homeless,"around 4,5000 people were made homeless in the recent flooding , the most serious to hit dar es salaam in living memory ."
0,homeless,"proactively responding to problems faced by the people is another facet of the revitalised senate . for instance , when chitral , in pakistan 's remote northern corner , faced flooding , dislocation and homelessness , the senate acted promptly by despatching relief goods through a 3-person delegation of senators who went to chitral . or when the great national hero , abdul sattar edhi passed away , the senate donated 4 ambulances ( for each unit of the federation ) to the edhi foundation to pay tribute to this icon of humanitarianism ."
0,women,it seems certain that in 18 years time we wo n't be able to forget about the heartbreaking moment aussie claire tallent was disqualified leading the women 's 20km race walk with just one lap remaining .
0,refugee,""""""" the ministry of health is sending a team of medical experts to the burundi refugee camp in tanzania to deal with the cholera outbreak . """""""
0,homeless,focus on the homeless
0,homeless,police in los angeles say they suspect escobar used a baseball bat to batter three homeless men as they slept on downtown streets on sept. 16 . two died .
0,in-need,"""addressing a training session workshop for ulema and seminary students on sunday in lahore , ashrafi emphasised that muslim youths nowadays are desperately in need of intellectual training and ideological guidance ; therefore all religious , political organisations and pakistan ulema council should play their role in this regard . he siad islamic litigation system could only be enforced in the country by pursuing the teachings of prophet muhammad ( pbuh ) . """" islam teaches the lesson of peace , patience and forbearance , but some elements are killing innocent people to defame islam , """" ashrafi said ."""
0,immigrant,"myanmar views them as illegal bangladeshi immigrants and does n't officially recognize them as its citizens , rendering them stateless ."
0,hopeless,he said the farmers felt hopeless and desperate especially for those who already had their farms demolished by the authorities .
0,immigrant,"""the caribbean film academy released the following statement : """" the next film in our series is """" cristo ray ( 2013 ) directed by leticia tonos . set amid the violence and poverty of a shantytown , where undocumented haitian immigrants clash with dominicans , this gritty drama follows the struggle between two half brothers over the woman they both love . haitian-born janvier takes a job as the bodyguard for jocelyn , the site of a powerful kingpin , who he soon discovers dated his dominican half-brother rudy . when rudy learns the two have fallen in love , his places for revenge threaten disaster for the entire community . this vibrantly shot update of romeo and juliet is a powerful indictment of racism and poverty in the dominican republic . 96mins . in spanish with english subtitles . thursday , dec 3rd at 7:30pm """""""
0,homeless,"clendenin : offering his condolences , president barack obama approved federal aid for the west virginia communities devastated by floods that have killed at least 24 people and rendered many more homeless ."
0,in-need,"the fans are going crazy in anticipation of the new episode infact , there was actually a premiere screening of season three , episode one on thursday night in glasgow which i 'm still in need of serious therapy to help come to terms with the fact that i did n't know about it until it was too late ."
0,disabled,"cubs slugger kris bryant hit a two-run homer in his return from the disabled list , and all-star javier baez tied the game with a solo homer to start the seventh ."
0,in-need,nasa has assured mr pence the equipment was in need of a clean anyway .
0,refugee,gift of the givers 's imtiaz sooliman said they had been providing extensive assistance at the isipingo and chatsworth refugee centres .
0,immigrant,"minister gigaba is solely responsible for strictly ensuring the legal inflow of foreigners , as well as outflow of illegal immigrants from the country , and failures in this regard are on the shoulders of gigaba , not any local government ."
0,women,"""she added : """" i would also like to carefully point out that the issue was not her religious beliefs , but rather it is about choosing to treat men and women differently by shaking the hands of women but not men . """""""
0,hopeless,"mayon jayawardhana in an attempt to bridge the gap between the two teams , scored a try to decrease their deficit but still royal had cushion of nine points . even the hard work they put into gaining yards were hopelessas they were not able to add the finishing touches to put the big points on the board . a heavy hearted thomian team left the field being knocked out of the milo tournament and jubilant royal team go back to the drawing board to concoct a game winning strategy to beat the tournament favourites isipathana."
0,immigrant,""""""" that scene is happening all the time , """" houston 's police chief , art acevedo , said in an interview . though houston 's immigrant population is one of the fastest-growing in the country , the city last year saw a 16 percent drop in domestic violence reports from the hispanic community -- a decline that the police blame on a tough new immigration enforcement law in texas and the increasingly hostile political climate across the country surrounding the issue of illegal immigration ."""
0,in-need,"the legislators were concerned with the diversion of shs140billion in the contingency fund to the parliamentary commission yet government could not offer enough food relief to areas in need including districts of isingiro , rakai and karamoja region ."
0,refugee,"fleeing war and economic devastation , more than a million refugees and migrants arrived in europe by boat in 2015 , according to the united nations refugee agency ( unhcr ) . more than 251,000 have made the dangerous journey so far this year ."
0,immigrant,there was a heavy police presence in the seaside town as flag-waving demonstrators from the national front and the right-wing south east alliance marched to protest against the arrival of immigrants .
0,migrant,he also noted that immigrant minorities were involved in the growth and evolution of blues in the usa .
0,refugee,"""donald trump jr . says he was being straightforward and not dabbling in """" microaggression """" when he compared syrian refugees to a bowl of poisoned skittles candy in a tweet earlier this week ."""
0,in-need,india in need of a two-speed economy
0,immigrant,"new york -- new york officials and community advocates are drumming up support for a statewide naturalization campaign , saying that despite a recent increase in citizenship applications , there are still hundreds of thousands of immigrants across the state who are eligible to become u.s. citizens ."
0,women,""""""" the women do go ( to antenatal clinic ) , but then sometimes there needs to be greater attention placed on these diseases during pregnancies , """" she said ."""
0,homeless,"daheley was also keen to highlight figures like fiona stewart who , at the age of 18 , was a single mum living in homeless shelters - but now runs the green man festival ."
0,disabled,""""""" although social security agencies have provided a comprehensive and extensive safety net , a single window of service that links all available facilities is needed to synchronise all facilities for the disabled in this country . """""""
0,vulnerable,the initiative is the world 's largest wildlife survey and the results that members of the public submit are vital in helping conservationists target their efforts towards the vulnerable wildlife that is counting on us for its survival .
0,migrant,"khanam was a retired school teacher and immigrant from bangladesh , police say she suffered a stab wound to her torso . she was rushed to jamaica hospital , where she was pronounced dead ."
0,hopeless,her skits that usually involve her pining hopelessly for her ex-boyfriend has been a hit with filipinos .
0,women,slate : is the dominance of women right now a good thing ?
0,poor-families,"""senior officials in the corporation are also worried that a lot of students may drop out of schools , if the strike goes on for long since most of them come from poor families . """" the lack of teachers not only classes will not take place but distribution of mid-day meals will also be hit . this is going to have a huge impact on the attendance in schools , """" said a municipal official ."""
0,women,"king abdullah bin abdulaziz , who came to power in 2005 , has addressed some of the inequities women face in the legal system . allowing female lawyers into the courts and ordering judges to accept national id cards as proof of women 's identities were among his reforms . he has also authorized programs to educate judges in modern legal procedures ."
0,in-need,"friday 's intervention is to support those in need of forex in the agricultural , airlines , petroleum products , raw materials and machinery sectors ."
1,poor-families,"although policy change is needed in the early childhood development sector in south africa , the first step is a change in mind-set . when one sees the conditions in which the children of poor families learn , it is clear that we do not value poor black children . their lives and their future prospects are not valued in the way they should be . additionally , we also need to recognise the importance of the first few years of a child 's life . this is a period of rapid brain development , which is greater than at any other time of a person 's life . moreover , not only do the early experiences of a child shape their lifelong learning , it also affects their physical and mental health ."
1,homeless,"over the last year , they have helped provide various types of support to numerous struggling individuals and families by matching those wanting to give help to those who need it , from painting and decorating family homes in poor condition , organising days out for underprivileged children and helping the homeless ."
1,homeless,"azumah described the book , the proceeds of which would be injected into his akuse-based foundation , as the second chapter of his life and hinted that supporting the initiative equals to fighting illiteracy , poverty , and homelessness among children in the country ."
1,hopeless,"""he was born hiv-positive . he 's healthy , but when sasha met him , volunteering at an orphanage , he weighed half as much as a 3&amp;#xbd ; year-old boy should , and his hair was falling out . the only word he knew was russian for """" do n't do that . """" the nurses told sasha not to touch him . not because of the hiv . it was love they were concerned with . if he received any , he 'd want more , and none would be forthcoming . he was aging out of the ward , and now they were going to send him to another one , more hopeless still , where he would be thrown in with lost causes of all ages . and there he would remain , as long as he remained ."""
1,homeless,""""""" i appreciate mayor nutter affording me the opportunity to lead the work of the office of health and opportunity , """" said kretsge . """" over the last six years , staff in these departments has improved the health of philadelphians and child safety and offered a life off the street for hundreds of formerly homeless individuals . i have worked closely with our departments on this work and i look forward to continuing these efforts in my new role . """""""
1,in-need,"""local td derek keating said : """" we need to carry this woman through this very dark and difficult time . clearly this person is in need of medical support ."""
1,disabled,"new zealand has been getting more comfortable confronting difficult issues in primetime . last year , nigel latta : the hard stuff 's exploration of suicide and teenagers ' online lives was a hit . earlier this year another season of the undateables , a british show about dating amongst the disabled and those with learning disabilities played at 8.45pm mondays on tvnz 2 . and despite the exploitative name , embarassing bodies has helped open eyes and minds to the reality of those whose physical form deviates from a societal conception of ' normal ' ."
1,migrant,"this group of global leaders will provide their insights in the current plight of migrants and refugees , and their vision for addressing this humanitarian challenge over the next decade ."
1,migrant,"the numbers of the dead are expected to go up , as rescuers search by sea and air for at least 40 more migrants pitched overboard early saturday when a crowded smuggler 's boat capsized . dozens of people plunged into the water , grabbing at anything that might help keep them afloat ."
1,migrant,"the numbers of the dead are expected to go up , as rescuers search by sea and air for at least 40 more migrants pitched overboard early saturday when a crowded smuggler 's boat capsized . dozens of people plunged into the water , grabbing at anything that might help keep them afloat ."
1,vulnerable,"""emmanuelle riva in """" amour , """" as a woman in her 80s whose mind and body deteriorate after a series of strokes , is even frailer , more vulnerable , and quite defenseless . the first time we saw riva , in """" hiroshima mon amour , """" we were struck by her sensual , yet patrician face . now the sensuality is gone , but the dignity of that countenance remains ."""
1,hopeless,"but what is most striking about mr. trump 's answer is the bleak picture he pains of inner-city america and black life : poverty , gun violence , poor education and hopelessness ."
1,disabled,"fern ? ndez was a well-known philanthropist who never forgot his motherland and was honoured by the former king of spain , juan carlos , for his charitable deeds , including his work with disabled young people ."
1,poor-families,"during the interaction , members from different self help groups shared their experiences of positive change in enhancing their livelihoods and confidence they have attained by associating themselves with the shgs of umeed . the minister appreciated the women for changing their fate and ensured that more blocks shall be brought under the programme on fast-track basis and anticipated a big turnaround in the lives of poor families of the block ."
1,vulnerable,"it is written in ecclessiastes in the bible that ' woe to any nation where a slave becomes king ' this typifies the situation in nigeria since the inception of that country . i weep for my country when i visited home in 2009 and toured my alma mater- absu ... the infrastructural decay reduced me to tears . no matter how much oil is sold in the world market the money will not change the corrupt/ sorry situation in nigeria . the only thing that will change it is revolution . i weep for the children , pregnant women , the sick , infirms and the vulnerables who are trapped in this diabolical hole called nigeria . my advice to nigerians ... ' god will not do for man what man can do for himself ' wake and take your destinies in your hands stop calling on god for simple things you can do , learn from egypt , tunisia and libya experience ."
1,immigrant,"an immigrant to a developed country lives in two worlds . in the metropolitan societies he encounters a different way of looking at things . he develops new ideas , gains a new confidence . in the new country there are opportunities , he gets accustomed to a good standard of living . yet he is an outsider , not fully assimilated , ethnicity and culture sets him apart from the mainstream . he yearns for familiarity , his roots . the idea of retiring to the original country comes to him ."
1,poor-families,"we can not talk about poverty in this nation without coming to grips with how utterly broken our housing system is for america 's poor . more than 50 percent of poor families in the u.s. spend at least half their income on housing . of the families who qualify for housing assistance , only 1 on 4 receives it . is it any wonder , then , that they struggle to keep roofs over their heads or food on their tables -- let alone find a path to the middle class ?"
1,vulnerable,""""""" with your impeccable personal dignity , you elevated the office of secretary-general in a manner rarely seen . with incomparable diplomatic skill and to great effect , you utilised the power of your office to promote the cause of world peace and to protect the vulnerable . in so doing , you raised the name of the un and the name of ghana to new global heights . """" - michael kingsley-nyinah , dpko , new york ."""
1,homeless,""""""" we have played our part to respond to the emergency , and it is time to release the affected victims , """" said father george crisafulli , country director for don bosco fambul , an orphanage turned halfway house for homeless sierra leoneans ."""
1,poor-families,"by this exercise , the prime minister would benefit the poor families immensely and catch their imagination , which is important to give them hope that the government understands their plight and which would improve their morale ."
1,immigrant,"i think the living wage will help share around the spoils of globalisation a little more evenly . cutting of the flow of immigrants will not solve the problem ( with effective full employment we need them ) but paying the poor/low skilled a decent wage may help to reduce the resentment they feel for so many things ( elites , government , eu , foreigners , immigrants ) ."
1,refugee,"our hearts go out to the hundreds of thousands of refugees to be found in tanzania , other parts of africa and elsewhere , and we feel compelled to hail the japanese government and people for their gesture of goodwill and love that will definitely make a huge difference in the lives of the beneficiaries of the assistance ."
1,in-need,"the charge stemmed from a 2017 charity event organised by the kotleba-people 's party our slovakia ( lsns ) , where kotleba handed out cheques to families in need made out for 1,488 euros ( $1,733 ) ."
1,immigrant,""""""" it was a dream of a young immigrant who came to australia with nothing but the intention to truly make a difference and i hope that work has made a real impact in many women 's lives . """""""
1,women,"there is fear and desperation in their empty eyes . they have no livelihood and no work and their growing children receive no education . their daughters do not have much hope of finding suitable matches and they are not certain where the next meal would come from . many women and children live in gurdwar , sikh place of worship relying on free kitchen"
1,migrant,"the measures have kept the migrants living in limbo . the overwhelming majority have not been granted asylum and they lead a tenuous existence , often at the whims of the government ."
1,hopeless,"the african continent is increasingly becoming the global common hub for doing business . a continent which not long ago was described as a ' hopeless continent ' have risen above all odds to actually show the potential that it possess . not only is africa attracting the world and depicting that it is capable to contain them , but increasingly from operators in africa itself . africa 's economic structural reforms have shown a strong resilient following the global economic crisis in 2008 by rebounding back very quickly since the last decade and going forward , looking more robust ."
1,vulnerable,"instead of passively paying a sickness benefit for 40 years , for example , we want to take steps to intervene now to help vulnerable new zealanders get a job , lead a better life , and save the government money in the long run ."
1,immigrant,"sheepherding in america has always been an immigrant 's job , too dirty , too cold and too lonely for anyone with options ."
1,poor-families,"attaching a photo showing pi ? ol with dole senior vice president for worldwide agriculture and research carlos mandujano and other officials of dole-philippines during their meeting at the matina golf club in davao city last december 10 , pi ? ol wrote that dole-philippines will be donating to poor families the pineapple leaves from their more than 18,000-hectare plantations all over mindanao ."
1,homeless,"as part of the challenge , king joined up with two other families to help the homeless on thanksgiving day . she took her three children downtown this afternoon to give a blanket , coat and a home-cooked meal to homeless families they ran into . she also included a bracelet and card ."
1,in-need,"apparently in dr. ablow 's eyes , people who undergo the transgendered process are broken individuals , in need of repair . there are no transgendered people -- only people who are confused and in need of treatment to alleviate their condition ."
1,disabled,"the pcd act has the provision that a substitute decision-maker be named on your behalf if you have not previously formulated one . do you want that decision to be put in the hands of a spouse , child or even parent , in the case of a disabled child , who may not see the value of a world of imperfection ? someone who is estranged or who does not know your wishes ? someone acting because they see you as a burden to them or society ?"
1,poor-families,"10:41am - parents of children who died must get compensation , free medicine must be provided to poor families across up : ram gopal yadav"
1,poor-families,"saskia rallied her friends and family to help and became involved with philani child health and nutrition project , which builds better shacks for poor families . together , they were able to give baby formula milk to the grandmother who is looking after the twins , clothes and prams but , most importantly , extend their tiny shack ."
1,homeless,""""""" evros is not just the border , """" he said . """" evros is here in thessaloniki . they are here , homeless , without any provision of service . """""""
1,homeless,"since the publication of the book , i have been stunned to hear from so many people who have suffered the degradation of homelessness . i remember one particularly heartbreaking account from a woman who was living in a car with her daughter . i received so many stories from men and women of all ages that i wondered how far we have left our judgmental attitude behind . because when we elevate our compassion , it leads to action to solve the problem ."
1,hopeless,"trevor hagan/winnipeg free press john donovan , northern region director of the addictions foundation of manitoba : ? many of them are feeling pretty hopeless. ?"
1,poor-families,"the growing black middle class , , amongst other things , owes its success to the educational opportunities provided by our government . some of the new black professional and middle classes were from poor families and from within the ranks of the working class . we need to be proud of all these achievements as the country celebrates 20 years of democracy ."
1,vulnerable,mr vigbedor urged the traditional leaders to be ambassadors in their respective communities to help reduce stigma and restore hope to such vulnerable groups .
1,homeless,""""""" if a single human being is rendered homeless and forced to live in the street in any country , it is shame to the people of that country , """" he adds ."""
1,women,news feed <h> monash doc stands up for women
1,in-need,try offering a helping hand to that woman in a crisis pregnancy or that girl who had a child too early at the same speed you would judge her or mock her . it is n't always money someone is in need of . it could be a shoulder or a piece of advice from someone more experienced than them .
1,in-need,"""regardless of your situation , being generous is a good idea . why ? """" the generous will prosper ; those who refresh others will themselves be refreshed . """" proverbs 11:25 , nlt . """" and i have been a constant example of how you can help those in need by working hard . you should remember the words of the lord jesus : ' it is more blessed to give than to receive . ' """" acts 20:35 , nlt"""
1,in-need,"the former chelsea star through his foundation gave out toys , bags and clothes to kids in need of a brighter holiday"
1,homeless,"according to the data of the national disaster management authority , 386 people were killed and 816 injured . malar and mashkai tehsils of awaran were the worst hit . the ndma confirms more than 32,000 houses were flattened out and more than 14,000 partially damaged . unofficial sources claim that the digits are watered down . numbers aside , death and devastation is certainly enormous . life is still scrambling through the heaps of debris particularly in awaran district . countless people are still homeless taking shelter with their relatives and acquaintances in neighbouring lasbela , hub and other areas ."
1,hopeless,"hope and try to understand the blackness , hopelessness , the cloudy lethargy and sadness drizzled with loneliness that they are going through ."
1,poor-families,""""""" some come from poor families and then you find swimming in millions and they lose focus , then they fizz out from football altogether , """" he said , making it clear that to have a paul pogba-esque success , one needs to work that much harder and not get influenced easily especially at this age and that too coming from africa ."""
1,poor-families,"""winfrey 's school is an attempt to wield philanthropy and celebrity against south africa 's social and educational crises . high-achieving students from poor families were admitted after a rigorous application process in which winfrey was deeply involved , and she has visited regularly to counsel her girls . she held a last , late-night """" pajama party """" with the graduates friday ."""
1,in-need,"not everyone would want to spend their special day extending help to the people who are less fortunate , and soberano is an exception . back in 2015 , the 19-year old actress chose to celebrate her 18th birthday early , giving back all the blessings she received for the year . if reaching out to those in need is in her nature , then it would n't be so hard for soberano to come up with an advocacy that she will bring to the miss universe . <h> 2 . when she attends star magic ball"
1,disabled,practical ways to open the doors wider for our disabled
1,homeless,"the main platforms of the station were laid with tables and decorated with a christmas tree and garlands as over 200 homeless people in london were served dinner by 80 volunteers from network rail , alongside volunteers ' from other charities ."
1,homeless,"in canada , where christy recently completed school , she made an impact by spreading love on the streets on christmas day , providing winter coats , gloves and providing support to homeless people at the mercy of the weather ."
1,vulnerable,""""""" we know uber partners with an extensive network of drivers , and plunket nurses support some of our most vulnerable families . working together , we can make it simple for people to help out and make a difference , """" jarvie says ."""
1,in-need,"stephanie envisioned a model whereby women in need would be taught a skill such as handcrafts , and be paid a fair trade wage for their efforts . in turn , the women who had experienced hardship and marginalisation would grow to become self-sufficient . with the products then sold in australia via an online store and a network of retailers , the profits would be reinvested in seven women to continue the cycle of empowerment ."
1,in-need,i only wish they can one day wake up to relise that they were blessed to be born in such influential families to help people in need . they can use their influence to bring better changed in other peoples life .
1,homeless,"following a trip to a community center over the weekend and interacting with some homeless people , cy leung ( inset ) suggested that his opponents were to blame for local housing woes . credits : facebook , reuters <h> how the cold weather has exposed leung govt 's shortcomings"
1,vulnerable,"in each and every town or city where a caxton local paper is distributed , you will find them immersed in their communities , providing assistance with projects that uplift society . a stand-out community newspaper initiative is dice ( do i care enough ) , a vital component of the zululand observer , indelibly linked to zululand since 1973 . not only is it involved in the care of the vulnerable and dispossessed , but it is active in all spheres of community upliftment wherever the need may be ."
1,hopeless,"it 's a typical tale of alcoholism , abuse , neglect and hopelessness -- with one major redeeming feature . music . recognising his aptitude , larry joe 's father encouraged him from an early age , and he shone in talent shows ."
1,refugee,"and like temporary refugees , they became the problem of the izon sons and daughters in the corridors of government in asaba , the delta state capital . for three days running they literally begged for transport fares to return to their bases in benue state . when asked why do they want to return to benue when their lifelines had been truncated severely the illicit law ? and why ca n't they engage in some other forms of businesses that are legal and stress free ?"
1,homeless,"trauma burns deep for survivors as giant mudslides cut lives short <h> lives are cut short . many are desperately clinging to their own selves , without loved ones . survivors are homeless ."
1,disabled,""""""" every abled person today can become disabled tomorrow . so we should treat our physically challenged brothers and sisters with dignity and respect , """" he cautioned ."""
1,vulnerable,"""cosatu deputy president zingiswa losi will join his counterpart at the national union of metalworkers of sa , christine olivier , and representatives from the anc women 's league and sadtu to """" dispense sanitary towels to 345 vulnerable and poor girl pupils """" at tyongwana senior primary school outside port st johns in the eastern cape ."""
1,in-need,"this christmas , epuni baptist church volunteers will be giving away klosen 's bread to families in need ."
1,homeless,"defend your dignity as human beings and children of god . do not allow the rich and powerful , who are rich because you are poor , to divide you . they have light and water in their high fenced houses not because they are muslims or christians or that they are from this or that or the other tribe but simply because they are rich . you are poor , homeless , have no road , no water , and your children are sick and illiterate , not because you are christian or muslim or from this tribe or the other , but simply because you are poor . you and your children vote , but their children do not vote because they are abroad . your children beg and die on the streets while their children are abroad fraternizing with those they call unbelievers . they give you a fake religion that enslaves you while they give their own children the religion of education that will liberate them and make them rule over you ."
1,disabled,"in the context of bangladesh the existence of a place like the crp is nothing short of miraculous . in contrast to most of the country , the disabled here are n't patronised , rather , they are given the help that they need , according to their individual needs and more importantly , instilled with the confidence that they can have a productive life again in spite of their injuries . the disabled , and we as a society , owe much to the heroic work being done by the men and women at the crp and their partners ."
1,vulnerable,""""""" the american people , as we always have been , are there to partner with african countries to ensure their most vulnerable populations receive life-saving assistance ."""
1,poor-families,"""while the scale of waste is astonishing in the western world , the plight of the poor families in the uk being """" literally """" forced to rely on food banks than those suffering in african villages and refugee camps , is a sad story . but it is a true story ."""
1,homeless,"""some will pay the meal 's price of r1 , but somtaki and her friends will instead use a """" token """" that they got from a homeless support centre down the street called the carpenter 's shop . somtaki is given a small green token if she washes herself and her clothes there in the morning : """" you ca n't get a token if you did n't wash , """" she explains ."""
1,homeless,"thousands of homeless iranians huddled against the cold late on monday , a day after at least 450 people were killed in iran 's deadliest earthquake in more than a decade , reuters reports , citing state television ...."
1,hopeless,"machakos governor alfred mutua has said it is a shame for ukambani residents to continue languishing in the ashes of poverty , neglect and hopelessness despite having certain local leaders in senior government positions in the past ."
1,immigrant,"the problem of what to do about the dreamers , as the immigrants are known , landed back in the court system this week after the us senate debated the matter for several days and failed to approve any legislation ."
1,refugee,egypt billionare offers to buy mediterranean island for refugees
1,in-need,"last year , the star of yahweh covenant community ( sycc ) did their charity work for underprivileged families and this year , on december 10 , once again they did the same act of kindness by inviting other church members to bring the joy of christmas to these families . it was a lovely , communal way for them to gather and donate to people in need ."
1,in-need,"children 's hour , a program of child foundation inc. , requires volunteers to donate at least an hour of their time and worth to kids in need ."
1,vulnerable,"""speaking at the elaborate event , the first of its kind in badagry , chairman of the association , comrade monday denagan honfovu , who also doubles as the president of badagry community youth association , bcya , said , the idea to assist the vulnerable women was borne out of the saying , """" if you empower a woman , you empower the nation """" ."""
1,refugee,""""""" we told the president of the maldives we can transform you from climate refugees to climate innovators , """" said paul van de camp , ceo of dutch docklands ."""
1,homeless,the team will then pack the items into christmas boxes and hand them to homeless and less fortunate people around krugersdorp .
1,poor-families,"these are all examples close to home , but they are not unique , or in isolation . there are millions of maids out there who face the same ordeal faced by the maids i have personally come into contact with . these women are victims of their circumstances . born in poor families , they are doomed to carry the legacy of their poverty all the way through to the furthest of their posterity ."
1,in-need,"talking to the media after reaching islamabad on a three-day visit , mollekleiv appreciated the exemplary cooperation between the nrc and the pakistan red crescent society ( prcs ) and hoped that it will further strengthen to provide maximum relief to people in need ."
1,hopeless,""""""" we have to sit down , dialogue with those who are agitating and start looking at meaningful solutions that can give them hope . once a country makes her people to develop a sense of hopelessness , the people will agitate a lot . """""""
1,vulnerable,"""balu , an honest , hard-working labourer , who was injured by army shelling about 1993 leading to partial deafness , had latterly resettled in tellipalai . while waiting to cross the kks rd. , he was killed by a navy vehicle with , as i learn , defective brakes , driven by a man without a heavy vehicle licence . when development fails the most vulnerable and poor , we have lost our way . it is well to remember tagore in his essay on nationalism : """" ... speed comes to its end , the engagement loses its meaning and the hungry heart clamours for food , till at last she comes to the lowly reaper reaping his harvest in the sun . """""""
1,homeless,""""""" we do not only serve the children and homeless food but also try to trace their homes and send them back home while we do that we try to engage them in creative activities like drawing , """" he reveals ."""
1,poor-families,for ten years a group of women have been stitching love into thousands of knitted blankets and garments to help keep poor families in eastern europe warm .
1,disabled,""""""" when i was born , this was a nightmare town for disabled children """" , he said to me then ."""
1,refugee,"pope francis has visited a refugee center to wash and kiss the feet of muslim , orthodox , hindu and catholic refugees ."
1,refugee,"""vodafone foundation director andrew dunnett said : """" there were 16.7 million refugees worldwide at the end of 2013 and 50 per cent of them are under the age of 18 . tablet-based learning programmes will provide many of the children in dadaab with an unlimited information resource that they would otherwise not have had . """""""
1,poor-families,""""""" free school meals looks after the poorest . even then we have all sorts of systems for people who really are in financial need , and i mean the real ones . i do n't mean the ones who are playing the system , trying to get other poor families to pay for their child 's food . """""""
1,hopeless,"but what is most striking about mr. trump 's answer is the bleak picture he pains of inner-city america and black life : poverty , gun violence , poor education and hopelessness ."
